index,Order_ID,Date,Status,Fulfilment,Sales_Channel,ship-service-level,Style,SKU,Category,Size,ASIN,Courier_Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed:_22
1144,408-7115292-8677123,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Shipped,1,INR,788,SIDHI,MADHYA PRADESH,486661,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1145,405-7007164-2814769,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE1525,JNE1525-KR-UDF19-A-XL,kurta,XL,B0743FF612,Shipped,1,INR,311,BENGALURU,KARNATAKA,560084,IN,,FALSE,,
1146,171-9781886-4517125,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0346,J0346-SET-L,Set,L,B0983CL283,Shipped,1,INR,478,PUNE,MAHARASHTRA,411036,IN,,FALSE,,
1147,171-4844170-5617164,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3366,JNE3366-KR-1053-L,kurta,L,B07T65WM8Q,Shipped,1,INR,376,MUMBAI,MAHARASHTRA,400102,IN,,FALSE,,
1148,406-1213742-7260349,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0285,J0285-SKD-XS,Set,XS,B08QGN4RYQ,Shipped,1,INR,1432,CHENNAI,TAMIL NADU,600003,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1149,405-4558544-7448349,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,MEN5009,MEN5009-KR-S,kurta,S,B08YYZNFQG,Shipped,1,INR,499,AGARTALA,TRIPURA,799003,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1150,408-5222681-8599527,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,SET398,SET398-KR-PP-XS,Set,XS,B09RPCWKJW,Unshipped,1,INR,1186,Mandi,HIMACHAL PRADESH,175008,IN,,FALSE,,
1151,404-3908507-9632358,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XXXL,kurta,3XL,B0828PD16L,Shipped,1,INR,471,GURUGRAM,HARYANA,122001,IN,,FALSE,,
1152,406-8618066-7209928,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-XL,Set,XL,B0822T4YG6,Shipped,1,INR,788,VADODARA,Gujarat,390019,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1153,408-2552728-8217136,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXXL,kurta,3XL,B081WZ4T3V,Shipped,1,INR,399,Kolkata,WEST BENGAL,700048,IN,,FALSE,,
1154,404-2417347-9633938,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5013,MEN5013-KR-S,kurta,S,B08YZ1MK8Z,Shipped,1,INR,499,"Durganagar ,Nimta south",WEST BENGAL,700049,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-VY2G7AISPNM5O,Amazon PLCC Free-Financing Universal Merchant AAT-DELQQPYRTQEMS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
1155,406-7370859-8167524,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3787,JNE3787-KR-S,kurta,S,B09RKBXM5B,Shipped,1,INR,487,DURG,CHHATTISGARH,491001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1156,406-7370859-8167524,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3543,JNE3543-KR-M,kurta,M,B08HHJQ3F4,Shipped,1,INR,368,DURG,CHHATTISGARH,491001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1157,408-0427509-8409960,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0378,J0378-SKD-M,Set,M,B09QJ55L57,Shipped,1,INR,1099,GORAKHPUR,UTTAR PRADESH,273001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1158,408-5956738-7480347,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Cancelled,0,,,KARIMPUR,WEST BENGAL,741152,IN,,FALSE,,
1159,403-8059355-5233928,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XXL,Set,XXL,B08YNK9K8F,Shipped,1,INR,824,MUSTAFABAD,HARYANA,133103,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1160,407-1450322-3656343,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3697,JNE3697-KR-XXL,kurta,XXL,B098133PV5,Shipped,1,INR,458,AGARTALA,TRIPURA,799006,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
1161,408-2838196-8468356,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3371,JNE3371-KR-S,kurta,S,B07WS16S49,Cancelled,0,,,Koothparamba,KERALA,670612,IN,,FALSE,,
1162,403-5897087-6057916,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE2265,JNE2265-KR-501-XL,kurta,XL,B07HWRCWF8,Shipped,1,INR,329,ERNAKULAM,KERALA,682017,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
1163,403-3063667-9668367,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,Shipped,1,INR,376,Kattangal,KERALA,673601,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1164,407-9068980-0519517,30-04-2022,Cancelled,Merchant,Amazon.in,Standard,NW006,NW006-ST-SR-XXXL,Set,3XL,B0922TRMHM,,0,INR,491.43,GURUGRAM,HARYANA,122001,IN,,FALSE,Easy Ship,
1165,403-6574556-1329104,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3439,JNE3439-KR-M,kurta,M,B081WSGX1L,Shipped,1,INR,399,SIKAR,RAJASTHAN,332001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
1166,407-0005757-3281121,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3636,JNE3636-KR-XL,kurta,XL,B09813H6G4,Shipped,1,INR,459,BENGALURU,KARNATAKA,560100,IN,,FALSE,,
1167,402-7037716-9456300,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,Shipped,1,INR,1112,NASHIK,MAHARASHTRA,422101,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1168,403-6907642-9162700,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET183,SET183-KR-DH-M,Set,M,B08B3Z2YY3,Shipped,1,INR,759,GURUGRAM,HARYANA,122017,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
1169,406-9093405-4105951,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW034,NW034-TP-PJ-XL,Set,XL,B09M75WS4Q,Shipped,1,INR,613,GREATER NOIDA,UTTAR PRADESH,201308,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship,
1170,171-5452338-0120319,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,SET288,SET288-KR-NP-XXXL,Set,3XL,B09M6STTBC,Unshipped,1,INR,684,GWALIOR,MADHYA PRADESH,474001,IN,,FALSE,,
1171,403-0632972-0395504,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0118,J0118-TP-XL,Top,XL,B08N4RDVZP,Shipped,1,INR,487,NEW DELHI,DELHI,110023,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1172,403-0632972-0395504,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0095,J0095-SET-L,Set,L,B08CMHNWBN,Shipped,1,INR,653,NEW DELHI,DELHI,110023,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1173,406-7315579-0029125,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0132,J0132-KR-XXL,kurta,XXL,B08N1B4TPL,Shipped,1,INR,362,PATNA,BIHAR,800003,IN,,FALSE,,
1174,407-4626631-6735557,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET098,SET098-KR-PP-S,Set,S,B07X3KSDT3,Shipped,1,INR,696,Ranchi,JHARKHAND,834002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1175,171-4937589-2990741,30-04-2022,Cancelled,Merchant,Amazon.in,Standard,J0098,J0098-TP-XXL,Top,XXL,B092D3D5BL,,0,,,THANE (W),MAHARASHTRA,400601,IN,,FALSE,Easy Ship,
1176,408-6514205-9009132,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-M,kurta,M,B081WY1SP3,Shipped,1,INR,399,BENGALURU,KARNATAKA,560046,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1177,407-4906269-5608340,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-XL,Set,XL,B09K3DQZ66,Shipped,1,INR,692,GWALIOR,MADHYA PRADESH,474011,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1178,403-8469910-7471515,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0096,J0096-KR-XL,kurta,XL,B089G2K69F,Shipped,1,INR,568,MUMBAI,MAHARASHTRA,400101,IN,,FALSE,,
1179,406-2351885-6536363,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET073,SET073-KR-SHA-M,Set,M,B07V6ZF279,Shipped,1,INR,824,GREATER NOIDA,UTTAR PRADESH,201306,IN,,FALSE,,
1180,408-2880568-9924335,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XL,Set,XL,B08XQBF1G4,Shipped,1,INR,788,Dabi,RAJASTHAN,323022,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1181,171-0448076-6177169,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,SET288,SET288-KR-NP-XXXL,Set,3XL,B09M6STTBC,Cancelled,0,,,GWALIOR,MADHYA PRADESH,474001,IN,,FALSE,,
1182,408-1329197-8563523,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-XXXL,kurta,3XL,B082W7MZVQ,Shipped,1,INR,376,NOIDA,UTTAR PRADESH,201310,IN,,FALSE,,
1183,171-5819619-6076323,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0118,J0118-TP-XXL,Top,XXL,B08N4QTQHW,Shipped,1,INR,487,NOIDA,UTTAR PRADESH,201304,IN,,FALSE,,
1184,408-8453136-4220333,30-04-2022,Cancelled,Merchant,Amazon.in,Standard,JNE3703,JNE3703-KR-XL,kurta,XL,B099NNYQ1K,,0,INR,300.95,BENGALURU,KARNATAKA,560059,IN,,FALSE,Easy Ship,
1185,408-8453136-4220333,30-04-2022,Cancelled,Merchant,Amazon.in,Standard,JNE3773,JNE3773-KR-XL,kurta,XL,B09K3RBXGF,,0,INR,266.67,BENGALURU,KARNATAKA,560059,IN,,FALSE,Easy Ship,
1186,407-7781251-2009134,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,SET087,SET087-KR-PP-M,Set,M,B07SHSPX5F,Shipped,1,INR,925,ARWAL,BIHAR,804421,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,,
1187,406-0881761-3829152,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,J0353,J0353-KR-XXL,kurta,XXL,B09811MMG5,Shipped,1,INR,635,THANE,MAHARASHTRA,401107,IN,,FALSE,,
1188,171-8169654-0282758,30-04-2022,Shipped,Amazon,Amazon.in,Expedited,JNE1977,JNE1977-KR-237-M,kurta,M,B074SW485J,Shipped,1,INR,259,THIRUVANANTHAPURAM,KERALA,695009,IN,,FALSE,,
1189,407-4792111-0135512,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,SET098,SET098-KR-PP-S,Set,S,B07X3KSDT3,Cancelled,0,,,PAKAUR,JHARKHAND,816107,IN,,FALSE,,
1190,403-7790316-3965142,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3781,JNE3781-KR-XS,kurta,XS,B09K3T14LM,Shipped,1,INR,432,ERNAKULAM,KERALA,686664,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship,
1191,403-3018480-3727511,30-04-2022,Cancelled,Amazon,Amazon.in,Expedited,NW037,NW037-TP-SR-XS,Set,XS,B099NNQGS2,Unshipped,1,INR,449,COIMBATORE,TAMIL NADU,641041,IN,,FALSE,,
1192,171-8197669-4514719,30-04-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0025,J0025-DR-XXXL,Western Dress,3XL,B089G1R7G8,Shipped,1,INR,566,HYDERABAD,TELANGANA,500080,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship,
